,tutkintokerta,koulun_nro,koulun_nimi,opetuskieli,tyyppi,sukup,yht,A,O,Z,I,W,Q,A5,O5,M,N,BI,FF,FY,HI,PS,UE,UO,ET,GE,KE,TE,YH,BA,BB,CA,CB,EA,FA,SA,PA,VA,EC,FC,SC,PC,VC,DC,IC,QC,GC,TC,L1,L7,opintotausta
87060,2021S,1845,Etu-Töölön lukio,FI,,2,25,5.0,,,,,,,,,7.0,,,,,,,,,,,,5.0,,,,,3.0,,,,,,,,5.0,,,,,,,,,1
87061,2021S,1845,Etu-Töölön lukio,FI,,2,25,5.0,,,,,,,,,4.0,,,,,5.0,4.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87062,2021S,1845,Etu-Töölön lukio,FI,,1,13,2.0,,,,,,,,2.0,,,,2.0,,,,,,,2.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
87063,2021S,1845,Etu-Töölön lukio,FI,,2,19,4.0,,,,,,,,,,5.0,,,,,,,,3.0,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,1
87064,2021S,1845,Etu-Töölön lukio,FI,,2,11,,,,,,,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87065,2021S,1845,Etu-Töölön lukio,FI,,2,15,,,,,,,4.0,,,0.0,,,,,,,,,,,4.0,2.0,,,,,5.0,,,,,,,,,,,,,,,,,1
87066,2021S,1845,Etu-Töölön lukio,FI,,1,13,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,3.0,,,4.0,,,,,,,,,,,,,,,,,1
87067,2021S,1845,Etu-Töölön lukio,FI,,2,30,5.0,,,,,,,,,6.0,3.0,,,,4.0,,,,,,,,6.0,,,,6.0,,,,,,,,,,,,,,,,,1
87068,2021S,1845,Etu-Töölön lukio,FI,,1,14,2.0,,,,,,,,2.0,,3.0,,2.0,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1
87069,2021S,1845,Etu-Töölön lukio,FI,,2,19,,,,,,,4.0,,,2.0,2.0,,,,,,,,,,,,,,,,4.0,,,,7.0,,,,,,,,,,,,,1
87070,2021S,1845,Etu-Töölön lukio,FI,,2,18,2.0,,,,,,,,4.0,,,3.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
87071,2021S,1845,Etu-Töölön lukio,FI,,1,17,3.0,,,,,,,,,3.0,,,,4.0,,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87072,2021S,1845,Etu-Töölön lukio,FI,,1,19,2.0,,,,,,,,3.0,,,,2.0,5.0,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87073,2021S,1845,Etu-Töölön lukio,FI,,1,22,,,,,,,3.0,,4.0,,4.0,,5.0,,,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87074,2021S,1845,Etu-Töölön lukio,FI,,1,17,3.0,,,,,,,,3.0,,,,4.0,,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87075,2021S,1845,Etu-Töölön lukio,FI,,2,26,4.0,,,,,,,,,7.0,,,,,4.0,,,,,,5.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,1
87076,2021S,1845,Etu-Töölön lukio,FI,,2,17,4.0,,,,,,,,,4.0,,,,,,,,,,,3.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,,1
87077,2021S,1845,Etu-Töölön lukio,FI,,1,22,5.0,,,,,,,,,4.0,,,,5.0,,,,,,,,5.0,,,,,3.0,,,,,,,,,,,,,,,,,1
87078,2021S,1845,Etu-Töölön lukio,FI,,1,20,4.0,,,,,,,,,5.0,4.0,,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1
87079,2021S,1845,Etu-Töölön lukio,FI,,1,36,4.0,,,,,,,,,6.0,,5.0,,6.0,,,,5.0,,,,7.0,,,,,3.0,,,,,,,,,,,,,,,,,1
87080,2021S,1845,Etu-Töölön lukio,FI,,1,26,4.0,,,,,,,,,4.0,,,,,,4.0,,,,,,,4.0,,,,5.0,,,,,,,,5.0,,,,,,,,,1
87081,2021S,1845,Etu-Töölön lukio,FI,,2,28,5.0,,,,,,,,,5.0,,,,,7.0,5.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
87082,2021S,1845,Etu-Töölön lukio,FI,,1,27,4.0,,,,,,,,,4.0,,5.0,,3.0,,4.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87083,2021S,1845,Etu-Töölön lukio,FI,,1,22,4.0,,,,,,,,,5.0,,,,,,4.0,,,,,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,1
87084,2021S,1845,Etu-Töölön lukio,FI,,1,11,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1
87085,2021S,1845,Etu-Töölön lukio,FI,,1,17,2.0,,,,,,,,3.0,,,,3.0,,,,,,,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
87086,2021S,1845,Etu-Töölön lukio,FI,,1,16,3.0,,,,,,,,3.0,,2.0,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87162,2021S,1082,Ressun lukio,FI,,2,39,6.0,,,,,,,,5.0,,6.0,,5.0,,,,,,,6.0,,,,5.0,,,6.0,,,,,,,,,,,,,,,,,1
87163,2021S,1082,Ressun lukio,FI,,2,41,4.0,,,,,,,,6.0,,5.0,,6.0,,,,,,,7.0,,,,,,,7.0,6.0,,,,,,,,,,,,,,,,1
87164,2021S,1082,Ressun lukio,FI,,2,35,5.0,,,,,,,,,6.0,3.0,,,,,,,,,3.0,,,5.0,,,,7.0,,,,,,,,,6.0,,,,,,,,1
87165,2021S,1082,Ressun lukio,FI,,2,47,6.0,,,,,,,,7.0,,7.0,,7.0,,,,,,,7.0,,,,7.0,,,6.0,,,,,,,,,,,,,,,,,1
87166,2021S,1082,Ressun lukio,FI,,2,30,5.0,,,,,,,,4.0,,5.0,,4.0,,,,,,,5.0,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87167,2021S,1082,Ressun lukio,FI,,2,33,3.0,,,,,,,,6.0,,7.0,,5.0,,,,,,,6.0,,,,,,,6.0,,,,,,,,,,,,,,,,,1
87168,2021S,1082,Ressun lukio,FI,,2,36,5.0,,,,,,,,6.0,,6.0,,6.0,,,,,,,6.0,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87169,2021S,1082,Ressun lukio,FI,,2,49,7.0,,,,,,,,7.0,,7.0,,7.0,,,,,,,7.0,,,,,,,7.0,,,,,,,7.0,,,,,,,,,,1
87170,2021S,1082,Ressun lukio,FI,,2,33,5.0,,,,,,,,6.0,,6.0,,5.0,,,,,,,6.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
87171,2021S,1082,Ressun lukio,FI,,2,46,7.0,,,,,,,,6.0,,7.0,,,7.0,5.0,,,,,,,,,,,,7.0,,,,7.0,,,,,,,,,,,,,1
87172,2021S,1082,Ressun lukio,FI,,2,38,,,,,,,7.0,,6.0,,,,,4.0,,,,,,,,5.0,,5.0,,,5.0,,,,,,6.0,,,,,,,,,,,1
87173,2021S,1082,Ressun lukio,FI,,2,29,5.0,,,,,,,,4.0,,4.0,,3.0,5.0,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,1
87174,2021S,1082,Ressun lukio,FI,,2,34,6.0,,,,,,,,6.0,,6.0,,,,,,,,,4.0,,6.0,,,,,6.0,,,,,,,,,,,,,,,,,1
87175,2021S,1082,Ressun lukio,FI,,2,35,5.0,,,,,,,,4.0,,4.0,,4.0,,,,,,,4.0,,,,5.0,,,5.0,,4.0,,,,,,,,,,,,,,,1
87176,2021S,1082,Ressun lukio,FI,,2,49,7.0,,,,,,,,7.0,,7.0,,7.0,,,,,,,7.0,,,,7.0,,,7.0,,,,,,,,,,,,,,,,,1
87177,2021S,1082,Ressun lukio,FI,,1,45,5.0,,,,,,,,7.0,,,,6.0,,,,,,,6.0,,6.0,,5.0,,,6.0,,,,,,,,4.0,,,,,,,,,1
87178,2021S,1082,Ressun lukio,FI,,1,52,6.0,,,,,,,,7.0,,6.0,,7.0,,6.0,,,,,7.0,,,,6.0,,,7.0,,,,,,,,,,,,,,,,,1
87179,2021S,1082,Ressun lukio,FI,,1,32,4.0,,,,,,,,7.0,,4.0,,6.0,,,,,,,7.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87180,2021S,1082,Ressun lukio,FI,,2,40,5.0,,,,,,,,,7.0,,,,7.0,,7.0,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,,1
87181,2021S,1082,Ressun lukio,FI,,2,35,7.0,,,,,,,,7.0,,,,7.0,,,,,,,,,,7.0,,,,7.0,,,,,,,,,,,,,,,,,1
87182,2021S,1082,Ressun lukio,FI,,2,24,5.0,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,7.0,,,,,,,,,,,,,,,,,1
87183,2021S,1082,Ressun lukio,FI,,2,41,7.0,,,,,,,,7.0,,6.0,,7.0,,,,,,,7.0,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87184,2021S,1082,Ressun lukio,FI,,2,39,7.0,,,,,,,,6.0,,7.0,,6.0,,,,,,,7.0,,,,,,,6.0,,,,,,,,,,,,,,,,,1
87185,2021S,1082,Ressun lukio,FI,,2,55,7.0,,,,,,,,,7.0,,,,7.0,,7.0,,,,,,7.0,,7.0,,,6.0,7.0,,,,,,,,,,,,,,,,1
87186,2021S,1082,Ressun lukio,FI,,2,24,4.0,,,,,,,,4.0,,4.0,,,,,6.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
87187,2021S,1082,Ressun lukio,FI,,2,46,7.0,,,,,,,,6.0,,6.0,,6.0,,,,,,,7.0,,,7.0,,,,7.0,,,,,,,,,,,,,,,,,1
87188,2021S,1082,Ressun lukio,FI,,2,38,5.0,,,,,,,,7.0,,7.0,,6.0,,,,,,,6.0,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87189,2021S,1082,Ressun lukio,FI,,1,38,6.0,,,,,,,,6.0,,7.0,,6.0,,,,,,,7.0,,,,,,,6.0,,,,,,,,,,,,,,,,,1
87190,2021S,1082,Ressun lukio,FI,,1,21,3.0,,,,,,,,4.0,,,,4.0,,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
87191,2021S,1082,Ressun lukio,FI,,2,29,5.0,,,,,,,,,6.0,,5.0,,6.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87192,2021S,1082,Ressun lukio,FI,,2,40,,,,,,,7.0,,,6.0,,,,,7.0,,,7.0,,,,7.0,,,,,6.0,,,,,,,,,,,,,,,,,1
87193,2021S,1082,Ressun lukio,FI,,2,35,,,,,,,7.0,,,6.0,,,,5.0,,,,6.0,,,,6.0,,,,,5.0,,,,,,,,,,,,,,,,,1
87194,2021S,1082,Ressun lukio,FI,,2,32,7.0,,,,,,,,,5.0,,,,6.0,,7.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87195,2021S,1082,Ressun lukio,FI,,2,39,5.0,,,,,,,,6.0,,,,5.0,6.0,,,,,,,,,,6.0,,,5.0,6.0,,,,,,,,,,,,,,,,1
87196,2021S,1082,Ressun lukio,FI,,2,17,,,,,,,5.0,,5.0,,,,,,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87197,2021S,1082,Ressun lukio,FI,,2,36,5.0,,,,,,,,6.0,,,,,6.0,,,,,,6.0,,,,6.0,,,7.0,,,,,,,,,,,,,,,,,1
87198,2021S,1082,Ressun lukio,FI,,2,60,6.0,,,,,,,,7.0,,7.0,,7.0,,,,,,,7.0,,7.0,,7.0,,,6.0,,6.0,,,,,,,,,,,,,,,1
87199,2021S,1082,Ressun lukio,FI,,2,31,4.0,,,,,,,,5.0,,5.0,,4.0,,,,,,,6.0,,,,,,,7.0,,,,,,,,,,,,,,,,,1
87200,2021S,1082,Ressun lukio,FI,,2,17,4.0,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
87201,2021S,1082,Ressun lukio,FI,,2,23,5.0,,,,,,,,4.0,,5.0,,3.0,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1
87326,2021S,1004,Alppilan lukio,FI,,2,19,4.0,,,,,,,,,,,,,,4.0,,,5.0,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,1
87327,2021S,1004,Alppilan lukio,FI,,1,19,4.0,,,,,,,,,3.0,,,,4.0,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
87328,2021S,1004,Alppilan lukio,FI,,1,22,5.0,,,,,,,,,3.0,,,,,,,,,5.0,,,4.0,,,,,5.0,,,,,,,,,,,,,,,,,1
87329,2021S,1004,Alppilan lukio,FI,,2,19,4.0,,,,,,,,,,,,,,3.0,,,,,,5.0,,,4.0,,,3.0,,,,,,,,,,,,,,,,,1
87330,2021S,1004,Alppilan lukio,FI,,2,21,4.0,,,,,,,,,6.0,,,,,,,,,,,,,,6.0,,,5.0,,,,,,,,,,,,,,,,,1
